,created_at,favourite_count,language,retweet_count,tweet,tweet_id,tweet_time,user_id,Sentiment_score
0,2017-11-29 19:22:41,0,en,215,RT @LTCFoundation: Bloomberg is to add Litecoin. https://t.co/umWITXbAcq,934045825675747328,2017-11-24 13:07:33,2309169806,0.0
1,2017-11-29 19:22:40,0,en,81,RT @KennethBosak: Shout out to @SatoshiLite for coming on my show! To celebrate this epic Interview I'm giving away #litecoin #ltc 🚀🌚 https…,934045944647176192,2017-11-24 13:08:01,2261744245,0.8
2,2017-11-29 19:22:40,0,en,1303,"RT @Arousal_Ex: The exchange with no restrictions to any legal tender
Join us through the links below😆
https://t.co/oyqflkzl9U
#bitcoin #ET…",934046223413235712,2017-11-24 13:09:08,2739843844,0.5
3,2017-11-29 19:22:40,0,en,1154,"RT @LitecoinEclipse: LITECOIN ECLIPSE AIRDROP IS NOW LIVE!!
Distribution After 2,500 Participants Registered.
We will not allow cheaters!
#…",934046405177458688,2017-11-24 13:09:51,812204335010430976,-0.1
4,2017-11-29 19:22:37,0,en,258,RT @Ripple: The #XRP team had a great turnout for their meetup in Seoul! The Tokyo meet up is next! https://t.co/RRab1NGYaD,934046534148034561,2017-11-24 13:10:22,444207232,0.4
5,2017-11-29 19:22:37,0,en,558,"RT @KyungsooTrans: 171124 #KyungsooRoom7 #DOEXO #Kyungsoo #경수  

Kyungsoo's humility and kindness is really seeing a ripple effect :) https…",934046608232087557,2017-11-24 13:10:39,758908503595454466,0.4
6,2017-11-29 19:22:37,0,en,258,RT @Ripple: The #XRP team had a great turnout for their meetup in Seoul! The Tokyo meet up is next! https://t.co/RRab1NGYaD,934046631988793344,2017-11-24 13:10:45,456333292,0.4
7,2017-11-29 19:22:40,0,en,190,"RT @Lochm1807: If #LTC (#Litecoin ) hits $90 by tomorrow
I will send 1 $ltc to EVERYONE that RETWEETS and LIKES this

- @SatoshiLite -",934046803485437953,2017-11-24 13:11:26,2759505668,0.2
8,2017-11-29 19:22:40,0,en,22,"RT @ICE3X: #BlackFriday2017 #SouthAfrica #Bitcoin #Litecoin #Ether 

60% off Trading Fees this weekend on @ice3x crypto currency exchange i…",934046805884657664,2017-11-24 13:11:26,51009582,0.0
9,2017-11-29 19:22:40,0,en,1154,"RT @LitecoinEclipse: LITECOIN ECLIPSE AIRDROP IS NOW LIVE!!
Distribution After 2,500 Participants Registered.
We will not allow cheaters!
#…",934047113197117441,2017-11-24 13:12:40,3199767253,-0.1
10,2017-11-29 19:22:37,0,en,558,"RT @KyungsooTrans: 171124 #KyungsooRoom7 #DOEXO #Kyungsoo #경수  

Kyungsoo's humility and kindness is really seeing a ripple effect :) https…",934047498129301504,2017-11-24 13:14:11,779160708978061312,0.4
11,2017-11-29 19:22:40,0,en,1154,"RT @LitecoinEclipse: LITECOIN ECLIPSE AIRDROP IS NOW LIVE!!
Distribution After 2,500 Participants Registered.
We will not allow cheaters!
#…",934047748998836224,2017-11-24 13:15:11,923703342433316864,-0.1
12,2017-11-29 19:22:40,0,en,244,"RT @Doodelay: Notice $zec, $ltc, $xmr, and $dash had about the same adoption rate in March when measured in txns/day. 
But by, April, $ltc…",934048164335800320,2017-11-24 13:16:50,49959346,0.0
13,2017-11-29 19:22:40,0,en,215,RT @LTCFoundation: Bloomberg is to add Litecoin. https://t.co/umWITXbAcq,934048212301832192,2017-11-24 13:17:02,209586717,0.0
14,2017-11-29 19:22:36,0,en,558,"RT @KyungsooTrans: 171124 #KyungsooRoom7 #DOEXO #Kyungsoo #경수  

Kyungsoo's humility and kindness is really seeing a ripple effect :) https…",934048249786363904,2017-11-24 13:17:11,717871703838343169,0.4
15,2017-11-29 19:22:39,0,en,1303,"RT @Arousal_Ex: The exchange with no restrictions to any legal tender
Join us through the links below😆
https://t.co/oyqflkzl9U
#bitcoin #ET…",934048344309223426,2017-11-24 13:17:33,2741989569,0.5
16,2017-11-29 19:22:36,0,en,134,RT @Jawzod: BLUE COLLAR BOYS | Watch @EvanParkerXXX's washboard abs ripple while drilling #CalebJohnson's tight little ass until he blows h…,934048582616805376,2017-11-24 13:18:30,926983191897849857,-0.1
17,2017-11-29 19:22:39,0,en,824,"RT @codemojoio: Do you know? We accept BTC, ETH and also LTC (Litecoin) now. Join the sale and get 20% bonus https://t.co/bQItpWH9Vu #ALLOY…",934048737575493632,2017-11-24 13:19:07,134187034,0.1
18,2017-11-29 19:22:36,0,en,230,RT @TiedinStitches1: NEW Handmade Knitted Fashionable Ripple Slouchy Hat Beret Boho #handmade #boho #fashion https://t.co/AV2YMdy7ws via @e…,934048795297447936,2017-11-24 13:19:21,57530314,0.9
19,2017-11-29 19:22:36,0,en,225,RT @ManpowerGroup: Each regulatory factor can have a ripple effect on hiring strategy. Learn more: https://t.co/GPtMK0AGO8 #TWI2017 https:/…,934048834526724096,2017-11-24 13:19:30,863640061342085120,0.0
20,2017-11-29 19:22:36,0,en,215,"RT @storiqa: News by our permanent heading about blockchian. UAE’s RAK Bank Taps Ripple for Instant Blockchain Payments to India
https://t.…",934048857276731392,2017-11-24 13:19:36,853694588808298497,0.0
21,2017-11-29 19:22:36,0,en,54,RT @HUOBI_Pro: #Ripple trading on #Huobi.Pro starts in 15 minutes $XRP 💪 https://t.co/V5JrfIdwPA,934049040043347968,2017-11-24 13:20:19,741559752279228416,0.0
22,2017-11-29 19:22:39,0,en,1154,"RT @LitecoinEclipse: LITECOIN ECLIPSE AIRDROP IS NOW LIVE!!
Distribution After 2,500 Participants Registered.
We will not allow cheaters!
#…",934049218536394752,2017-11-24 13:21:02,213012659,-0.1
23,2017-11-29 19:22:35,0,en,558,"RT @KyungsooTrans: 171124 #KyungsooRoom7 #DOEXO #Kyungsoo #경수  

Kyungsoo's humility and kindness is really seeing a ripple effect :) https…",934049692949798913,2017-11-24 13:22:55,320595133,0.4
24,2017-11-29 19:22:35,0,en,43,"RT @augustinfrancoi: Xpool Comming Soon ! by @Ripple Stay Tuned
#XRP #xrpthestandard $XRP https://t.co/GZu2cB2vba",934049803973017601,2017-11-24 13:23:21,69002046,0.4
25,2017-11-29 19:22:35,0,en,53,"RT @GiantGox: GMO Coin announced to list XRP on 29 November. #XRPthestandard #Ripple 
https://t.co/Fa1g0rmSwI",934049878023401473,2017-11-24 13:23:39,4403586322,0.0
26,2017-11-29 19:22:35,0,en,53,"RT @GiantGox: GMO Coin announced to list XRP on 29 November. #XRPthestandard #Ripple 
https://t.co/Fa1g0rmSwI",934050157842259968,2017-11-24 13:24:46,863232843345838080,0.0
27,2017-11-29 19:22:35,0,en,21,"RT @bro_Cityltd: GMO 29th Nov @Ripple 👌🏼....The Japanese are about to arrive

https://t.co/bGimFpvaHP",934050300050264064,2017-11-24 13:25:20,903958340836974593,0.0
28,2017-11-29 19:22:31,0,en,156,RT @ethlend1: ETHLend - Come Invest In A Real Decentralized Start-Up Business https://t.co/TqkBFeZAcI #ETHLend #Ethereum #blockchain,934050417293524993,2017-11-24 13:25:47,1206914556,0.4
29,2017-11-29 19:22:31,0,en,67,RT @STeX_Exchange: STeX hit 7000 ETH raised today! ;) #Stex #STE #ETH #ether #Ethereum #ICO #Tokensale,934050426596364288,2017-11-24 13:25:50,883291085572681729,0.2
30,2017-11-29 19:22:31,0,en,633,"RT @NitroToken: Bitcoin has #AndreasAntonopooulos, #Ethereum has #VitalikButerin, #BCASH has #RogerVer, #Bitconnect has #Trevonjb and Nitro…",934050427443724288,2017-11-24 13:25:50,2742168844,0.0
31,2017-11-29 19:22:31,0,en,24,"RT @spectrocoin: Want to learn how to send #cryptocurrencies fast and for free? You can do it at SpectroCoin: https://t.co/McXcheqZtL
#bloc…",934050430396416000,2017-11-24 13:25:51,139683248,0.0
32,2017-11-29 19:22:38,0,en,1154,"RT @LitecoinEclipse: LITECOIN ECLIPSE AIRDROP IS NOW LIVE!!
Distribution After 2,500 Participants Registered.
We will not allow cheaters!
#…",934050447232352257,2017-11-24 13:25:55,920839357069537280,-0.1
33,2017-11-29 19:22:31,0,en,65,RT @STeX_Exchange: #Stex got the largest so far one time 320 $ETH purchase tonight #ether #ICO #ITO #TokenSale #ethereum,934050460809359360,2017-11-24 13:25:58,883291085572681729,0.8
34,2017-11-29 19:22:31,0,en,63,"RT @julianhosp: Not trying to scare anyone, but a setback of 20-25% is quite normal and actually healthy right now. Should you sell? No. Bu…",934050474738593792,2017-11-24 13:26:01,928182127601913857,0.0
35,2017-11-29 19:22:31,0,en,48,RT @liveedutv: Ever wanted build something real using Node.js? Check out this premium project where Xenira shows us “How to create a https:…,934050477389393921,2017-11-24 13:26:02,885027766478962690,-0.4
36,2017-11-29 19:22:30,0,en,75,RT @STeX_Exchange: You can combine Bounty https://t.co/ZJUlxMVl6X + Referral program https://t.co/ZJUlxMVl6X #Stex #STE #ETH #ether #Ethere…,934050487510245376,2017-11-24 13:26:04,883291085572681729,0.5
37,2017-11-29 19:22:30,0,en,1224,"RT @ETHUltimate: Just a little more about our mobile application! 
Crowdsale (ICO) is active and more than 940.000+ ETHUT already sold! 

W…",934050492656881664,2017-11-24 13:26:05,1034185530,0.3
38,2017-11-29 19:22:30,0,en,502,"RT @wirelineio: #Ethereum: The No. 2 #Cryptocurrency Is Like The Currency Of An Innovative Country
https://t.co/LQRp9iWK0D $COIN $GBTC",934050503687917568,2017-11-24 13:26:08,2808305685,0.9
39,2017-11-29 19:22:34,0,en,1463,"RT @EqualToken: We just hit 5000 twitter followers in under two days, we are humbled by the enthusiasm our community has shown for EQUAL!…",934050512055529472,2017-11-24 13:26:10,771219880204914688,-0.8
40,2017-11-29 19:22:30,0,en,51,RT @liveedutv: LiveEdu is changing the way online education is done by using blockchain smart contracts. Read more about our project in thi…,934050514693644291,2017-11-24 13:26:11,885027766478962690,0.0
41,2017-11-29 19:22:30,0,en,65,RT @STeX_Exchange: All referral program payouts are being done in real time. Give us 24 h for processing #Stex #STE #ETH #ether #Ethereum #…,934050515763150848,2017-11-24 13:26:11,883291085572681729,0.0
42,2017-11-29 19:22:30,0,en,564,"RT @peerguess: A friendly reminder! 

Tomorrow, 25 November 2017, is the last day for 60% BONUS for Peeruess ICO.

Don't hesitate to ask qu…",934050518997131264,2017-11-24 13:26:12,903735638662541312,0.5
43,2017-11-29 19:22:30,0,en,5002,"RT @VectraSA: Checkout Paytag! https://t.co/9RqIvoSW9Z
It's going to make cryptocurrencies awesome.😃💰
@get_paytag #bitcoin #ethereum #altco…",934050520875933696,2017-11-24 13:26:12,934027824540688384,0.3
44,2017-11-29 19:22:30,0,en,37,"RT @EthereumNetw: ""Hewlett Packard Enterprise demonstrated an application it had built using the #Ethereum protocol to empower one of iRobo…",934050531697418241,2017-11-24 13:26:15,2543896887,-0.2
45,2017-11-29 19:22:30,0,en,50,RT @liveedutv: LiveEdu streamer Locuester has over 30 years of experience. Checking out his project https://t.co/KktaEf0miH MVC - Integrati…,934050533400223744,2017-11-24 13:26:15,885027766478962690,0.0
46,2017-11-29 19:22:34,0,en,172,RT @GetWala: Less than an hour until Wala CEO @TriciaTita webinar on Wala and the #Dala token! Begins @ 2pm UTC. Sign up now if you haven't…,934050534587273218,2017-11-24 13:26:15,921013436015874049,0.0
47,2017-11-29 19:22:34,0,en,379,"RT @hdactech: [Hdac TGE bonus information]
we are planning an event (TBA on November 27) for the participants where they will receive an ex…",934050554161926145,2017-11-24 13:26:20,893661842752495616,0.1
48,2017-11-29 19:22:29,0,en,54,RT @liveedutv: Ever wanted to build something real using Node.js? Check out this premium project where Xenira shows us “How to create a htt…,934050562986860544,2017-11-24 13:26:22,885027766478962690,-0.5
49,2017-11-29 19:22:34,0,en,494,RT @globitex_: Liza Aizupiete at e-com21 panel discussion on the future of Blockchain and cryptocurrencies https://t.co/wneIHypguJ  #token…,934050577272545280,2017-11-24 13:26:26,2509323276,0.0
50,2017-11-29 19:22:29,0,en,54,RT @STeX_Exchange: We want the STeX community start to trust our word. We keep what we promise. #Stex $STE $ETH #ICO #ITOs #ethereum,934050585782796291,2017-11-24 13:26:28,883291085572681729,0.2
51,2017-11-29 19:22:29,0,en,254,"RT @gladiusIO: Officially 1 hour away from the public Sale.  Don't forget to join us! https://t.co/EPiU5b5O0F
#ICO #TokenSale #Token #Crypt…",934050594569850880,2017-11-24 13:26:30,930118529449304065,0.0
52,2017-11-29 19:22:29,0,en,726,"RT @Sisa_fund: SISA is Available for trading @CoinExchangeio 

https://t.co/9BGy0DamA4

https://t.co/dHnx8piFuq

#SISA #SISAFUND #coinexcha…",934050598080585729,2017-11-24 13:26:31,906770245532098561,0.0
53,2017-11-29 19:22:34,0,en,2053,RT @SBaensch: Use BTC in everyday life! Grab yourself a 25% discount on all @cryptopay cards. https://t.co/WRWyWZlDkg false https://t.co/WU…,934050610596458497,2017-11-24 13:26:34,3545711837,0.1
54,2017-11-29 19:22:29,0,en,247,RT @gladiusIO: Public Presale will start in less than 90 minutes! For every 1ETH you get 20% Bonus! Sign up to do the KYC here: https://t.c…,934050616522899456,2017-11-24 13:26:35,930118529449304065,0.0
55,2017-11-29 19:22:34,0,en,656,"RT @HawalaToday: Follow @HawalaToday and #hawalatoday to get free HAWALA TOKENS! 

Winners announced every friday!

#eth #btc #hat #token #…",934050620109148160,2017-11-24 13:26:36,21748910,0.3
56,2017-11-29 19:22:29,0,en,80,RT @moonlottery: Wait is almost over! Only 7 days left to the start of the MoonLottery's ICO. Ready to take off? #moonlottery #mlot #ethere…,934050647367921664,2017-11-24 13:26:42,903548107031531521,0.0
57,2017-11-29 19:22:29,0,en,805,"RT @AigangNetwork: TOKEN SALE IS LIVE!
Sale is individually capped for the first 24 hours till 16th November 1PM UTC. Only whitelisted ethe…",934050651847487488,2017-11-24 13:26:43,2806772812,-0.2
58,2017-11-29 19:22:29,0,en,272,RT @gladiusIO: Step by step guide on participating in Gladius Public Pre-sale https://t.co/aP9V8NnDYx #bitcoin #ethereum #ico,934050654015778817,2017-11-24 13:26:44,930118529449304065,0.1
59,2017-11-29 19:22:29,0,en,624,"RT @Cointelegraph: #CT_index provided by The Cointelegraph:
BTC - https://t.co/lwzOurjIyh
ETH - https://t.co/twYLJio73e
BCH - https://t.co/…",934050665105645568,2017-11-24 13:26:47,2739793503,0.1
60,2017-11-29 19:22:38,0,en,1154,"RT @LitecoinEclipse: LITECOIN ECLIPSE AIRDROP IS NOW LIVE!!
Distribution After 2,500 Participants Registered.
We will not allow cheaters!
#…",934050668372824065,2017-11-24 13:26:47,2443821330,-0.1
61,2017-11-29 19:22:29,0,en,499,"RT @micromoneyio: MicroMoney is going to B Conference Abu Dhabi, with our co-founder Anton Dzyatkovskiy and our ICO strategy advisor Azam S…",934050670763679744,2017-11-24 13:26:48,912891212574621696,0.1
62,2017-11-29 19:22:29,0,en,75,RT @elidourado: Ethereum Now Handles More Transactions Than All Digital Currencies Combined https://t.co/70iQSmoi2O,934050685833883648,2017-11-24 13:26:51,561461691,0.7
63,2017-11-29 19:22:29,0,en,944,"RT @TotumTeam: We’re gonna fight, we’re gonna win💥
#win #working #workhard #ico #goals #blockchain #bitcoin #ethereum #gaming #gamer #weapo…",934050686148448257,2017-11-24 13:26:52,826965792143114242,0.3
64,2017-11-29 19:22:28,0,en,469,"RT @micromoneyio: Huge announcement - Micromoney has teamed up with Etherdelta exchange to list AMM token. The highly secure, decentralised…",934050693127614465,2017-11-24 13:26:53,912891212574621696,0.3
65,2017-11-29 19:22:28,0,en,805,"RT @AigangNetwork: TOKEN SALE IS LIVE!
Sale is individually capped for the first 24 hours till 16th November 1PM UTC. Only whitelisted ethe…",934050704699863041,2017-11-24 13:26:56,2742139840,-0.2
66,2017-11-29 19:22:33,0,en,487,"RT @KarmaIntl: #wcw to our #puremodelbabe @Khloe 

@puremodelclub #puremodelclub https://t.co/t3HcA1HYnE",934050712576720897,2017-11-24 13:26:58,921013436015874049,0.0
67,2017-11-29 19:22:28,0,en,53,RT @STeX_Exchange: Here is an important bounty info https://t.co/vFEts4T7no #Stex $STE $ETH #ICO #ITOs #ethereum,934050723255296000,2017-11-24 13:27:00,883291085572681729,-0.1
68,2017-11-29 19:22:38,0,en,1154,"RT @LitecoinEclipse: LITECOIN ECLIPSE AIRDROP IS NOW LIVE!!
Distribution After 2,500 Participants Registered.
We will not allow cheaters!
#…",934050731480440833,2017-11-24 13:27:02,742208675754840064,-0.1
69,2017-11-29 19:22:33,0,en,240,RT @Cedex56082561: Transforming #Diamond into a Real #Asset Through #CEDEX Platform https://t.co/XEPTlMi4JP #exchange #blockchain #eth #btc…,934050745820827648,2017-11-24 13:27:06,897820020566183936,0.6
70,2017-11-29 19:22:28,0,en,754,"RT @cryptonetix: All except one of the top 10 take a dive against the dollar 

I've said it before and I will say it again Crypto can flip…",934050752678563840,2017-11-24 13:27:07,434600821,0.0
71,2017-11-29 19:22:28,0,en,362,"RT @AMLT_Token: Our CEO @kuskowskipawel speaking at @FinTechDigital about #blockchain #cryptocurrency adoption, @Coinfirm_io and @trudatum…",934050753076895744,2017-11-24 13:27:08,906770245532098561,0.0
72,2017-11-29 19:22:28,0,en,85,"RT @liveedutv: Public Sale Launch Pushed to Jan. 15th 2018 
https://t.co/bSRSt87CLG
#bitcoin #ethereum #ICO #cryptocurrency #education #sma…",934050753936744448,2017-11-24 13:27:08,885027766478962690,-0.6
73,2017-11-29 19:22:28,0,en,1879,"RT @easymineio: 2 weeks left to buy #EMT tokens at a sale price! Get yours today and support easyMINE development. #ICO #ethereum
https://t…",934050759016108032,2017-11-24 13:27:09,2578948722,0.0
74,2017-11-29 19:22:33,0,en,82,RT @pinkexc: Happy Friday Everyone! 5 days 12 hours left before Token Swap ends! So don't forget to get yours now! There's a lot of benefit…,934050763059339264,2017-11-24 13:27:10,869422635511193600,0.2
75,2017-11-29 19:22:28,0,en,1224,"RT @ETHUltimate: Just a little more about our mobile application! 
Crowdsale (ICO) is active and more than 940.000+ ETHUT already sold! 

W…",934050763365634048,2017-11-24 13:27:10,931254185781317632,0.3
76,2017-11-29 19:22:28,193,en,191,"Learn more about Movement App at: https://t.co/rZItRke1xt

Estimated use of contributed funds is represented on a d… https://t.co/E0hjkNY0wn",934050766909771776,2017-11-24 13:27:11,925863492137218048,0.0
77,2017-11-29 19:22:33,0,en,41,RT @crypto_rand: Looks like $BTC has something to say to all the Black Friday shorts... Bounced over the Ichi Cloud and MA100. Right now br…,934050768600023040,2017-11-24 13:27:11,933559293919428608,0.0
78,2017-11-29 19:22:28,0,en,63,"RT @julianhosp: Not trying to scare anyone, but a setback of 20-25% is quite normal and actually healthy right now. Should you sell? No. Bu…",934050769631883264,2017-11-24 13:27:11,901948709658910720,0.0
79,2017-11-29 19:22:33,0,en,36,"RT @VitalikButerin: @tylercowen So-called ""central bank issued digital currencies"" are a quite different beast than BTC, ETH et al. Much mo…",934050769703243777,2017-11-24 13:27:11,15413301,0.7
80,2017-11-29 19:22:28,0,en,624,"RT @Cointelegraph: #CT_index provided by The Cointelegraph:
BTC - https://t.co/lwzOurjIyh
ETH - https://t.co/twYLJio73e
BCH - https://t.co/…",934050771276128256,2017-11-24 13:27:12,2737497647,0.1
81,2017-11-29 19:22:28,0,en,944,"RT @TotumTeam: We’re gonna fight, we’re gonna win💥
#win #working #workhard #ico #goals #blockchain #bitcoin #ethereum #gaming #gamer #weapo…",934050793577111553,2017-11-24 13:27:17,883842020451565568,0.3
82,2017-11-29 19:22:28,0,en,297,RT @gladiusIO: Our Private Presale is ending soon. Get in while you can. Public ICO Starts Nov 24th at 2am UTC. Be part of the new cybersec…,934050795145764869,2017-11-24 13:27:18,930118529449304065,0.1
83,2017-11-29 19:22:28,0,en,261,RT @tokenbox: Check out this week’s #çrypto price analysis: https://t.co/TV1REOFkZE,934050795519184897,2017-11-24 13:27:18,885236119935344641,0.0
84,2017-11-29 19:22:33,0,en,463,"RT @EsportsDotCom: [CS:GO] @ecsleague Season 4 Finals team list revealed! ECS Season 4 Finals Participants: Fnatic, FaZe, Astralis, mousesp…",934050796093747200,2017-11-24 13:27:18,921013436015874049,0.0
85,2017-11-29 19:22:28,0,en,944,"RT @TotumTeam: We’re gonna fight, we’re gonna win💥
#win #working #workhard #ico #goals #blockchain #bitcoin #ethereum #gaming #gamer #weapo…",934050818352975873,2017-11-24 13:27:23,729292799049400320,0.3
86,2017-11-29 19:22:27,0,en,430,"RT @ThePayPro: At that moment at the Etherum Dev Barcelona #Meetup 

#ethereum ##ico #ICOs #blockchain https://t.co/OXuvPLabiO",934050822844923904,2017-11-24 13:27:24,912160434114904064,0.1
87,2017-11-29 19:22:32,0,en,505,"RT @micromoneyio: Our Bangkok office! Join our team now!
#micromoney #blockchain #cryptocurrency https://t.co/gqHIH7IYrr",934050823931289600,2017-11-24 13:27:24,869422635511193600,0.2
88,2017-11-29 19:22:27,0,en,257,RT @AMLT_Token: See 2 of our cofounders presenting @AMLT_Token and talking blockchain and #cryptocurrency adoption at @FinTechDigital #ico…,934050824442953729,2017-11-24 13:27:25,906770245532098561,0.0
89,2017-11-29 19:22:27,0,en,63,RT @STeX_Exchange: We have an important news for both our investors and partners! https://t.co/Oijx9LWSPu #Stex $STE $ETH #ICO #ITOs #ether…,934050828368801792,2017-11-24 13:27:25,883291085572681729,0.0
90,2017-11-29 19:22:27,0,en,2960,RT @YVerif: Verif-y    #cryptocurrency #blockchain #ethereum #bitcoin #btc #bitcoins #ICO #token #crowdsale #tokensale https://t.co/IocRoqS…,934050832911253504,2017-11-24 13:27:27,822595205266309120,0.3
91,2017-11-29 19:22:32,0,en,471,RT @micromoneyio: MicroMoney will list it’s AMM token for trading on Coinrail within a few days.  The company has just ended its token dist…,934050845607411712,2017-11-24 13:27:30,869422635511193600,0.0
92,2017-11-29 19:22:26,0,en,230,"RT @BitcoinDiamond_: $BCD  BORN !!!  At Nov.24 GMT 9:20am !!!
 Bitcoin Diamond ($BCD) successfully forked at block height 495866 and 28 glo…",934050849537499136,2017-11-24 13:27:31,933843888518848512,0.0
93,2017-11-29 19:22:26,0,en,79,RT @CobraBitcoin: Many people are worshippers of Core and spread FUD and lies at anything that could possibly undermine Core in any way. Th…,934050853706661888,2017-11-24 13:27:32,2714391152,0.1
94,2017-11-29 19:22:32,0,en,339,"RT @hdactech: If you buy for 0.1 BTC= you will receive 2,200 DAC in total: 1,800 + 400.🙂",934050854050639874,2017-11-24 13:27:32,921013436015874049,0.0
95,2017-11-29 19:22:26,0,en,3977,RT @prayforme79: 🔥 $RCGR $TMPS $FNHI 🔥huge upcoming plays 🤑 like $CGRW $CANN $BUDZ $AXIM $KSHB $ZYNE $CARA $GWPH $TRTC $CBIS $MJNA $PHOT $C…,934050858584522752,2017-11-24 13:27:33,414217657,0.1
96,2017-11-29 19:22:26,0,en,442,RT @AMLT_Token: We're proud to announce the partnership of Bitcoin innovator @RSKsmart and @Coinfirm_io❕ Welcome RSK to the AMLT Network🎉💥#…,934050859037507585,2017-11-24 13:27:33,906770245532098561,0.7
97,2017-11-29 19:22:32,0,en,289,"RT @micromoneyio: Steven John Kraus, former Asia Regional Director for UNAIDS joins the MicroMoney as a senior advisor after 30 years in th…",934050859226243072,2017-11-24 13:27:33,869422635511193600,0.0
98,2017-11-29 19:22:27,0,en,58,RT @STeX_Exchange: Portuguese Whitepaper https://t.co/c3MrCiiJnv #Stex $STE $ETH #Ether #ethereum #ICO #ITO,934050866541105152,2017-11-24 13:27:35,883291085572681729,-0.2
99,2017-11-29 19:22:32,0,en,379,"RT @hdactech: [Hdac TGE bonus information]
we are planning an event (TBA on November 27) for the participants where they will receive an ex…",934050869363998721,2017-11-24 13:27:35,921013436015874049,0.1
100,2017-11-29 19:22:32,0,en,298,"RT @micromoneyio: Six down, many more to go. MicroMoney is proud to announce another expansion into the South East Asian market, this time…",934050875705716736,2017-11-24 13:27:37,869422635511193600,0.3
101,2017-11-29 19:22:25,0,en,1113,"RT @AigangNetwork: We are only 1 day away! Token Sale is Tomorrow November 15th! 
Don't miss out on your chance to invest. 
To sign up and…",934050903203745792,2017-11-24 13:27:43,2742279280,0.0
102,2017-11-29 19:22:25,0,en,41,"RT @BourseetTrading: "" The current state of #Bitcoin and #Ethereum ""

https://t.co/IX3AAip6gG @TheNextWeb 
#blockchain #fintech / @dinisgua…",934050913475375105,2017-11-24 13:27:46,1962307112,0.0
103,2017-11-29 19:22:27,0,en,57,RT @STeX_Exchange: The bitcointalk Announcement thread has been redesigned https://t.co/egyTdrQEwy #Stex $STE $ETH #ethereum #ICO,934050914356248576,2017-11-24 13:27:46,883291085572681729,-0.1
104,2017-11-29 19:22:25,0,en,633,"RT @NitroToken: Bitcoin has #AndreasAntonopooulos, #Ethereum has #VitalikButerin, #BCASH has #RogerVer, #Bitconnect has #Trevonjb and Nitro…",934050926582693888,2017-11-24 13:27:49,2804835424,0.0
105,2017-11-29 19:22:25,0,en,32,"RT @triggeredsobad: I'm not opposed to #BitcoinCash becoming the new gold standard &amp; replacing #Bitcoin.  @rogerkver is right, its superior…",934050926955859969,2017-11-24 13:27:49,479185179,0.0
106,2017-11-29 19:22:25,0,en,52,"RT @norbertgehrke: #IOTA is the #cryptocurrency of the future #Crypto #bitcoin  #BitcoinCash #ethereum 
https://t.co/OiRRsn9RNb",934050927031529472,2017-11-24 13:27:49,906753414205501440,0.1
107,2017-11-29 19:22:25,0,en,679,"RT @wirelineio: #Bitcoin is now the crisis currency of choice via @business
https://t.co/Ls7x1T0oNn",934050938045779968,2017-11-24 13:27:52,2808305685,0.5
108,2017-11-29 19:22:25,0,en,251,RT @coinbase: We are actively monitoring today’s update on Bitcoin Segwit2x and will provide an update in the coming days.,934050942084886530,2017-11-24 13:27:53,933345238244093956,0.0
109,2017-11-29 19:22:38,0,en,1154,"RT @LitecoinEclipse: LITECOIN ECLIPSE AIRDROP IS NOW LIVE!!
Distribution After 2,500 Participants Registered.
We will not allow cheaters!
#…",934050943699640320,2017-11-24 13:27:53,4159693874,-0.1
110,2017-11-29 19:22:25,0,en,25,"RT @ListICOio: Bitcoin Will Reach $10,000 By Christmas #Bitcoin #Bitcoinprice https://t.co/CYUF4pIBdz",934050948133003269,2017-11-24 13:27:54,923919616748818432,0.1
111,2017-11-29 19:22:25,0,en,756,"RT @cryptonetix: After some dramatic rises and falls since Friday evening things seem to be calming down a bit 

A slight reshuffle of the…",934050949840146432,2017-11-24 13:27:54,509096907,0.2
112,2017-11-29 19:22:25,0,en,31,"RT @PetiotEric: [ #CryptoCurrency]
What is Bitcoin ? 
Estimated Value: $8 Billions
#Infographic

#Blockchain #Cloud https://t.co/yKIX7XfxGD",934050951043977216,2017-11-24 13:27:55,595479894,0.0
113,2017-11-29 19:22:25,0,en,1051,"RT @AigangNetwork: Don't miss out on your chance to invest. 
To sign up, visit: https://t.co/1V3ymfaEJt
#aigang #tokensale #blockchain #bit…",934050957738037249,2017-11-24 13:27:56,724722815513960449,0.0
114,2017-11-29 19:22:24,0,en,130,"RT @ODMCoin: ✔ 8 days left till start of ICO ODMCoin 📈 

https://t.co/hHd0nkwdzD

#ODМС #Oil #ICO #ODMCoin #ODMCoin_Bounty #BTC #bitcoinnew…",934050965505769472,2017-11-24 13:27:58,906770245532098561,0.1
115,2017-11-29 19:22:24,0,en,658,"RT @bankof_memories: Our project ""Bank of Memories""✨ enlists the support of more and more influential and well-known in the ""crypt-world"" p…",934050976075362304,2017-11-24 13:28:01,824296724390809600,0.5
116,2017-11-29 19:22:24,0,en,138,"RT @ODMCoin: ✔ New Finances 
XVII Russian conference 📈

https://t.co/Ecy8Qj1E19

#ODМС #Oil #ICO #ODMCoin #ODMCoin_Bounty #BTC #bitcoinnews…",934050982014590976,2017-11-24 13:28:02,906770245532098561,0.2
